text,label
"The primary aspect of this film which most people miss is that Luhzin lives his life as a chess game. So many people have seen this film and just don't get it, and I don't understand why. While watching this film I was taken on a private journey which floored me. I will try to explain this without any spoilers, but be forewarned, I do talk about things that happen in the movie.<br /><br />**** Possible Spoilers **** Be Forewarned!****<br /><br />His is a life of ""large moves"" versus ""small moves"". He chooses Natalia to be his Queen, and he and she behave as his Aunt first described the King and Queen and their moves when she introduced him to chess as a boy. Listen closely to that description.<br /><br />When someone asks him a question, he flashbacks to the past as if reviewing past moves. (The flashbacks are beautifully lit, by the way.) The flashbacks are quite interesting as well, for they give not only his point of view as a child, but the point of view of the other character as well. It's stunning.<br /><br />Various characters become either his helpers or his enemies, pawns, bishops and knights, their actions enlightening you as to who's side they are on. Even their placement in a scene is pivotal to understanding what is going on. Beautifully done.<br /><br />I will not comment more on what happens to the character of Luhzin, but I hope that this will illuminate what is actually happening at the end.<br /><br />This film is constantly working on many levels, which is why I endorse it. It was a treat and a joy to watch.<br /><br />If you like this film I would recommend a film called Fresh. The only way that these films are similar is the use of chess and the characters being treated as pieces.<br /><br />",1
"This is an amazing film to watch or show young people. Aside from a very brief nude scene, it gives an interesting glimpse into colonial rule in Africa that you'll rarely find in other films. It does bear a superficial similarity to OUT OF Africa, but without all the romantic fluff. The White French people in Cameroon are fascinating because they don't even seem to regard the natives as people. The Whites are all the bosses and they expect Black servitude without question. However, unlike real servants, you only once hear any of the Whites say 'thank you' and no other regard is given these people. Again and again, it's like they are pets or slaves, as the feelings of the people are never even considered. <br /><br />The central illustration of this thoughtlessness is the relationship between the mother, Aimée and her servant, Protée. Although at times they spend a lot of time together and it is only normal that they might begin to have sexual feelings towards each other, the White woman never considers Protée or the existence of his feelings. A good example of this thoughtlessness is when she has Protée lace up her dress and it's obvious that he is very sexually frustrated by this. Apart from this relationship, while almost all the Whites are completely oblivious to the fact that the Africans are people, a few go so far as to verbally abuse and treat them like garbage.<br /><br />Also interesting is the relationship between Protée and the little girl (who is the one who is grown at the beginning and end of the film). While they are very close, at times he's more like a plaything or pet and the girl never plays with native children.<br /><br />There is one bizarre White character who seems, at times, to regard the Blacks better but unfortunately his character is very inconsistent and confusing. One moment, he's doing hard work along side the Blacks or eating with them (something the other Whites would never have done) and the next he's trying to beat up Protée! I could only guess as to what motivated him--perhaps he was just a jerk, or was crazy or perhaps was a Communist agitator trying to stir up the Blacks against the Whites (who knows!). In fact, other than a few good scenes, this character seems pretty much wasted.<br /><br />While I really enjoyed the insight this movie gave, I wish it had instead been more than just a few snippets of this world through the perspective of a child during one small period of her life. The context and what happened to rid the country of colonialism is never addressed and the film left me wanting more. The film appeared to begin in the early 1980s (since she's wearing a Walkman-style headset) and when the film went back in time, it seems that it was set about 1960 (more or less), but there was never any mention of the 1950s anti-colonialism violence or independence for the nation in the early 1960s. I am guessing that some of this confusion might be that the makers of the film screwed up and SHOULD have made the beginning of the film earlier (such as the 1970s) and had the lady think back to her life there in the early 1950s--before the country experienced political change.<br /><br />Apart from the missing context and a confusion over time periods, using the prologue and epilogue that showed her as an adult traveling the country was a good idea. And I also appreciated the ending, as it was a pleasant surprise when you find out more about the nice man who offers her a ride. But overall, it just feels like something is missing--there just isn't any sort of resolution or message other than showing that colonialism is thoughtless and cruel.",1
This was an exteremely good historical drama. John Turturro is excellent as the tortured genius Luzhin and brilliantly portrays the character's manic affectations such as his strange dancing. Emily Watson is fine in her support role as the sensitive lover Natalia.<br /><br />The relatonship between chess and near madness is well explored by Gorris and familiar Nabokov preoccupations such as 'eternal innocence' (i.e. 'Lolita') are evident in this film. I think I will now go on to read the novel. It was a touching and tragic ending and it was hard to keep a dry eye. Brilliant movie!,1
"I actually didn't mind the Geico commercials the first 50 of so times I saw them and even found them to be a bit wry and amusing, BUT SERIOUSLY! This is the BEST thing that these people could come up with?!? This show sucks! It is bland and feels like watching an episode of ""The Office"" with the characters disguised as cavemen (I know a lot of you will hate me for saying that but ""The Office"" just does not do it for me). Okay, I get it: we have the poor slob just trying to keep his nose clean and he has a crappy boss who hates him; the pseudo-intellectual who really just has a barely-functioning intellect; and the dopey one who just wants to be accepted, but SO WHAT!!! I have worked with these people and found them just as annoying in real life as I do on TV...why would I want to waste another 1/336th of my week watching more of those type nominates?!? Please call your parents and ask them if they dropped you on your head if after thinking about it, you still delude yourself into believing that this is entertainment.",0
"Atlantis: The Lost Empire is a better movie than I thought. I never thought this movie would lead to my expectations. True, this movie started slow, but as the movie wore on it became more to my liking. The story takes place in 1914 and is about a guy named Milo. Milo believes in the fabled Atlantis. Along with friends of his grandfather, he embarks on an amazing adventure of his own. Along the way, he must endear friendship, betrayal, trust, and more. The voice cast is great. They surely know how to carry movies with only their voice talent. The music is nothing special but likable anyway. The animation is not the best, but it is still good enough. Overall, this is a good family movie for all ages. I rate this movie 9/10.",1
"Power rangers, the moronic merchandising television kids show from the 1990s, has got to be the most pointless and ridiculous television show ever created.<br /><br />What exactly is the point of this show anyway, other than to sell second rate plastic nonsense to children? There is nothing even remotely redeeming or interesting about this show in anyway.<br /><br />Look at the costumes, which look like spandex gone bad.<br /><br />The mullet style hair, earrings, and fashions of the early 1990s look completely ridiculous these days.<br /><br />Avoid this show at all costs!",0
"This is truly truly one of the best movies about love that I've ever seen. Closely followed by none other than ""Before Sunset"", which technically isn't another movie at all, since it's about the same two people and the same romance.<br /><br />This is ""love"" in the real world. OK, that's only if most people are as intelligent and eloquent as the leads in the movie. Reading the other reviews, it pleases me to know how so many other folks are crazy over dialog-based movies as well. And this is what makes ""Before Sunrise"" so good. The dialog is perfect. It's so real, so engaging and funny. It's hardly a surprise that Jesse and Celine fall in love, 'coz you fall in love with them at the very same time.<br /><br />My favorite scene is the one in the coffee shop, where they pretend to phone their best friends, with the other pretending to be said best friend. It's PERFECT. Brings you back to the very moment when you fell in love for the very first time in your life.<br /><br />I must say that if you have a choice, do watch ""Before Sunrise"" before watching ""Before Sunset"". If like me, you watched ""Sunset"" first, it's hard to shake off the feeling of pity and sadness for the two young lovers throughout the entire show.<br /><br />Once again, the greatest romantic movie in my books. Wonderful acting, excellent script, and beautiful locations. Young love, at it's best.",1
"After a series of power-outages on a remote island zoo, genetically engineered sabertooth tigers are on the loose and mauling residents of the island. Man, the sci-fi channel has made some bad ""original"" movies, but I think this might possibly be their worst so far! This badly written and directed ""Jurassic Park"" rip-off offers all the usual clichés (mad scientists who thinks people killed by the monsters are ""expendable losses"", characters walking down long dark hallways alone, brain-dead teen characters who's only function in the film is to die a horrible death, etc.), and, unsurprisingly, no suspense whatsoever. The special effects are atrociousthe puppet heads in close-ups of the title beasties are bad enough, looking like stiff plush dolls, but the CGIwhich makes the computer-generated dinosaurs in ""Walking with Dinosaurs"" look life-like by comparisonare just downright awful. There's some gore, but most of it looks pretty unconvincing. Oh, and the death scene of the scientist at the end is truly one of the worst things I've seen in years. I couldn't even laugh it was so bad!<br /><br />Don't waste your time, this one is just downright bad.<br /><br />2/10. <br /><br />Oh, and here's some interesting trivia for youthis film borrowed music cues from the 2003 sci-fi film ""Alien Hunter"", which was far superior to this piece of crap.",0
i must say this movie is truly amazing and heartwarming. Reese Witherspoon is so charming and Jason London's not so bad either! it is so sweet watching Dani fall in love and it breaks my heart and yet warms my heart at the same time watching Court fall in love with Maureen. however it is even sweeter watching how much he cares for Dani. I must admit though i did kind of want him to fall for Dani in the end. it is just so cute watching her fall for him i did not want her to get her heart broken so badly. but the biggest tragedy i have ever seen occurred in this movie. watching him die made me cry for a whole day. i just could not believe it. however never a more loving relationship has been shown in a movie then Maureen and Dani. they really can make it through anything. i am giving this movie a 9 because i didn't want Court to die but it was still one of the most amazing movies i have ever seen.,1
"i've discovered that this film gets rented based off of the packaging. the zombie on the front of the DVD looks cool and scary. then you get to the movie and it's women with raccoon masks on. zero special effects...and even the fight scenes you can see them miss punches by 2 feet. the funny thing is that Lommel acts in the movie briefly himself and is worse than the rest of the crap actors in the movie. the only thing i can think is that Lommel is just trying to make such a bad film that people dub it a ""cult classic""...however, i can't possibly imagine anyone thinking this is anything but one of the worst movies ever made. the real horror in this film is how bad it is. i'm embarrassed i rented it and vow never to see another Lommel film again!",0
"Fassbinder's most lavish production sacrifices little of his talent for identifying and deconstructing a locus of suffering in long, mobile takes that somehow also act as social encapsulations; here, it's much more overt, since the story takes place in war-torn Germany at the end of WWII, and the central character is a woman (Hanna Schygulla as Maria) who capitalizes on vulnerabilities (both economic and gender-related) to catapult herself up the ladder of a prominent textile corp. that makes coveted goods like lederhosen available to indigent workers (as she once was). Married amidst allied air raids, Maria and her new husband Herrmann are allowed a brief honeymoon before he's shipped out to the Russian front. In his absence, her despair is great: she spends most days at the train station, waiting for him to return. When he is reported dead, she abruptly stops grieving and takes a job as a barmaid/prostitute at a brothel catering to American GI's.<br /><br />When he returns, things get plenty messy, as circumstances (and his sense of noble self-sacrifice) conspire to keep them apart. The message is Fassbinder's M.O. writ large: 'Love is colder than death,' but not only is Maria contending with her own sanity and a husband largely incapable of loving her, but a country in deep flux with no discernible light at the end of the tunnel. Fassbinder is making some kind of statement on post-war Germany selling out to the highest bidder, but as with all his films, I tend to block those elements out and focus on the unbearable passions on display: Fassbinder's as evoked through his characters; his actors' as filtered through their real-life connections with Fassbinder. Taken together, his films can be either unbearable or indescribably mesmeric, often at once; this falls somewhere in-between, although definitely closer to the latter. While I didn't like it quite as much as The Bitter Tears of Petra von Kant or Katzelmacher, Maria Braun certainly has a greater scope and what's more, I could feel its passion and authentic detail to human emotions.",1
"boring stuff we got here. His 5 minute shorts are better than this. know why? because there only 5 minutes and not 91 minutes or how ever long this is. <br /><br />The plot is kinda... eh.. the last half hour is alright the rest is boring and not funny =( I had my hopes up, the trailer made it look funny but the pace of this movie is pretty slow and sadly not funny. Just plain boring klaymen running into each other and trying to make us laugh.. not working.<br /><br />Maybe next time knox.<br /><br />Maybe re-cutting this movie and adding better scenes would do a lot of healing but for now its just not good.",0
"I love the newer episodes with CJ and Grandad - I also liked the storyline with Kate falling for the principal. I want to find out what happens to Rory and Kerry and Bridget and the family next. I think CJ is very funny and I love his scenes with Grandad. I have always loved James Garner in everything he does, and it is a credit to his acting that I never think of him as James Garner or Rockford in this series and totally believe in him as Kate's Dad. This family is so real and funny. It was terribly sad when John Ritter / Paul Hennessey died, but as in real life these things happen and the way it was written into the series and dealt with was both funny and sad and always extremely sensitively and lovingly dealt with. But generally a very funny show with lots of laughs and fun.",1
"The writers and producers of this little outing have plummeted new depths of depravity. Did writer's block set in so badly, OR had ideas dried up so much, that they were forced to include a disgusting scene where a young woman defecates in the back seat of a van, and then promptly throws the excrement at the car behind (mind you at least this summarises what this film is worth). We had already been treated to one of the other women urinating over one of her friends at gunpoint, as well as numerous episodes of graphic vomiting; once would have sufficed... we got the message! This really is taking toilet humour to another level! Had the script and acting been better then I could have easily forgotten that I was watching a film shot entirely on low budget video. This was a fairly original storyline, with a clever (the only) piece of direction in that we only ever got to take the viewpoint from inside of the van; thus making it feel much more real. We never got to see inside any other locations, such as the store or the field where several of the women disappeared, and this could have added much needed tension.<br /><br />The script was dire. Lines like: 'I don't feel too good... I want to go home' after one of the girls has been pursued by a psychopath; subjected to rape by a screwdriver and shot at, seem a little undercooked.<br /><br />The acting was diabolical (apart from the maniac). Did all the main 5 actresses in this learn acting by taking a correspondence course during a long postal strike! The sound was so bad that I had to watch the entire film with the subtitles on.<br /><br />The director seemed to have an easy job in this. It seems that the only direction he must have given was: 'Scream girls'.<br /><br />AND AS FOR THE SCREAMING...... If you watch this please be sure to have some paracetamol at the ready!",0
"When I was a kid of 8, I always watched movies and television that i wasn't supposed to, and this was one of them. <br /><br />It's one of my favorite movies of all time, and it has to be the funniest movie I have ever seen in my life, the acting is excellent, they Don't Make Comedies Like This Anymore these days (movies that are ACTUALLY funny and make you laugh without resorting to excrement or some type of vomit-inducing body fluid as in those retarded Judd Apatow movies starring unfunny non-actors like Seth Rogen, barf).<br /><br />This movie is a classic with actors who can actually act, and deserve all the accolades.",1
"This movie was messed up. A sequel to ""John Carpenter's Vampires"", this didn't add up right. I'm not sure that I enjoyed this much. It was a little strange. Stick to the first ""Vampires"", it's a good movie. ""Vampires: Los Muetos"" wasn't a good attempt of a sequel.<br /><br />4/10",0
"It is nice to see Suraj Barjatya back at what he is best at.A story woven around a marriage.It feels nice to have a movie in which there is no single scene which you would avoid watching with your family. Though the story is simple and does not contain any new elements,you still like the movie,because of the presentation, performances,and actually the over all treatment. Hats Off to Suraj.. The movie is about the fact that engagement leads to love. The depiction of the changes in the way of thinking,behaving once you get engaged is excellent. Director has definitely given it much thought and actors have done it to perfection.Though the movie is slow,you don't mind it,because you kind of get so much involved with the story that you just wanna continue watching the joy of this newly engaged couple. As a typical RajShree stuff it has many sentimental scenes which are highly likely to make viewer burst into tears(specially ladies). But when you come out of the cinema hall you are very much satisfied and feel that the ticket was worth :-).",1
"""Moonstruck"" is a lovely little film directed by superb story teller, Norman Jewison (In the Heat of the Night, Fiddler on the Roof, The Hurricane). The film is great on many levels. It shows a good slice of Italian culture, has a touching romance, and (best of all) is a hilarious comedy.<br /><br />One thing I liked most about the film was the relative unconventional looks of the actors. Nicolas Cage looks positively odd for most of the film, and Cher... well, Cher always looks a little odd.<br /><br />Overall, it's a fun film, and easy to recommend.<br /><br />7.4 out of 10",1
"Kurt Russell is so believable and the action so non-stop that it takes thinking about it afterward to realize that there were honest-to-goodness important themes [overcoming fear of The Stranger, learning to rise above early conditioning, the strength that love and friendship can bring, etc.] in the storyline. This is so very rare for a 'guy's action flick' that even I [who thinks most A/A is violent pap] liked the film and have recommended it to every guy I know.....it's a shame this one was overlooked because by rights it should have been one of the biggest action-adventure box office hits -- it has something for everyone without straining credulity or losing the nearly non-stop action moments. I'm afraid the answer to it not becoming a hit lies in the fact that adults did not go to see it. Anyone under 20 probably has not only seen more violent action in their video games but probably would either not catch the multi-layered, multi-themed beauty or not care about it. This film could convert anyone who avoids A/A as mindless violence. If a guy takes his lady [or rents it or sees it in a cable listing] to see this film he'll be much more likely to get her to go with him to other action flicks.",1
"Film makeovers of old TV shows seems to be the norm in Hollywood these days, but this disrespectful, toilet humor, do-you-kiss-your-mother-with-that-mouth foul language, rip-off is a blatant middle finger to all Dukes of Hazzard fans both north and south of the Mason-Dixon Line. From the opening sequence of Bo and Luke Duke making a moonshine run for Uncle Jesse (no shine running in the show because it would put the boys back in jail as a parole violation) to the closing sequence of Uncle Jesse smoking weed with the Governor of Georgia (Uncle Jesse was the moral compass despite his previous moonshining ways) this disappointing waste of film is an open faced insult. I can't tell you how many parents I saw get up and remove their children from the theater within the first 15 minutes of the movie when they realized that they had been horribly deceived. The Original Dukes of Hazzard was a family show with basic moral values. The Original Dukes of Hazzard was a kid safe, Hemi powered, show of fun that parents didn't have to worry about teaching their kids George Carlin's seven words. I have read reviews stating that the show and the movie are nothing but racist. Those commits might be correct about the movie. Those commits are ABSOLUTELY incorrect about the show. The show, if anything, was about how to get along and be friends with ANYONE. Hollywood has finally come out in the open about their disdain for those of us, Yankee, Rebel, or otherwise, who still believe in honor, loyalty, trust, family, and doing the right thing even if it is not the popular thing. Hollywood has finally brought to light its belief that those of us in the heartland are stupid, uneducated, beer swilling, foul mouthed, trash that will buy any piece of garbage they are willing to sell. Prove the Hollywood Elitist that they are wrong. DO NOT GO SEE THIS MOVIE. Boycott the sponsors. Fill Warner Bros. email and snail mail boxes with complaints that we don't appreciate them destroying one of the greatest T.V. shows of all time. Save your money and buy the DVD's of the original show, but whatever you do DO NOT GO SEE THIS MOVIE",0
"It's been quite some time since I've watched this LOTR. I am currently hunting for a copy to purchase. Bakshi's work is quite true to the original work. The visuals are engrosing and sometimes haunting.<br /><br />Drawbacks? Occasionally, the movie is confusing or muddled. There are one or two times where the storyline slows to a crawl. But, overall -- buy this movie. It's great for kids, adults and collectors.",1
"This is short and to the point. The story writing used for Star Trek: Hidden Frontier is surprisingly good. Acting is all over the map, but the main characters over the years seem to have worked at improving their skills. It is hard to believe that this series has been going on for almost 7 years and will be coming to end mid-May 2007.<br /><br />I will not rehash what has already been said about the sets and graphics. Considering this is all-volunteer, for no profit, it is pretty amazing.<br /><br />If this was being ranked as a professional production, I would have to give it a 5 for a good story but terrible sets. However, as a fan-based production I have to give it an excellent rating as with the exception with a few other efforts, this is in a league of its own. For sheer volume, I don't think this has been matched. Congratulations to the cast and crew for an effort that many admire.",1
"Fiction film (it lists as based on a story though it does have a ""documented by"" credit) about a group of scientists going into the wilds of Canada to try and find a Bigfoot.(They want to capture one and then attach a tracking device). Its lots of scientific mumbo jumbo mixed in what is really a dull film of a bunch of people wandering around in the wilderness. There are some attempts at creating tension and scares, but to be perfectly honest there is nothing here worth seeing outside of some great looking shots of the wilds. This is a perfect definition of an exploitation film, it promises you so much, a look at Bigfoot, but in reality it delivers very little. Recommended for insomniacs only",0
"Monstervision was a show I grew up with. From late night hosting with Penn and Teller to the one, the only, Joe Bob Briggs. The show kept me up Friday nights back in my high school years, and provided some of the best drive-in memories to ever come outside of the drive-in.<br /><br />Without a doubt, the best late night television ever. If you didn't stay up, you were missing out.<br /><br />I know John Bloom and Joe Bob live on, but I want them back where they belong...MONSTERVISION! Question...did anyone else sit through all 4 hours of ""The Swarm"" ? q:)<br /><br />Long live Monstervision!",1
"THis movie shows us once again, how genius the Japanese directors are and were. This movie could be seen as a sort of a ""Silent - Movie Tetsuo"". Well Eisenstein...:)",1
"To this day when you speak of the Japanese cinema, most folks won't talk about Rashomon, or the Seven Ronin, or Ran. To the masses the Japanese cinema means all those monsters we've grown to love destroying those Japanese cities over and over again, lots of times in battles with each other. The first and greatest of these is Godzilla who's come back a dozen times or more and in a few films faced the three headed hydra like monster from outer space, Ghidrah.<br /><br />Oddly enough in keeping with the times, the special effects got slightly better. But part of the charm of those old films was seeing those paper mache city sets destroyed, they looked so phony, maybe three steps above Ed Wood.<br /><br />Some visitors from the future have time traveled to Japan to urge that Godzilla be destroyed from when he was first discovered. And in fact he was first discovered as a surviving dinosaur during World War II when he protected the Japanese garrison on a Pacific island from those American troops. But later on with atomic testing on Bikini, Godzilla the friendly dinosaur just like Barney became the mean machine we've grown to know in the cinema.<br /><br />Of course you eliminate Godzilla than you give Ghidrah a clear field to wreck Japan so it does not become the economic colossus it was by 1991 when the film came out. More I won't say, but we all know Japan is doing reasonably well as 2010.<br /><br />Like all the other Japanese monster films, just sit back and enjoy the mayhem.",0
"This is a movie which attempts a retelling of Thai history, set in the ancient city of Ayutthaya. I decided to watch this film because I thought it was along the lines of many Thai films I've watched and enjoyed, one that has Thai actors speaking Thai and martial arts craziness. Well, it's none of that. This film is shot entirely in English, is chock full of Anglo actors, and has production values so terrible it is laughably bad....but not funny! Who can we blame for this rubbish? The acting, dialog, and most of the sets were quite bad. Some of the fight scenes looked like they were choreographed by the local high school drama club. The special effects were also mostly bad, but a few were just cheap animation patched onto the screen that provided an especially cheesy effect. It has one large, epic-style outdoor battle scene, where a few thousand extras get to run across a field in costume, but when we see the two armies collide in combat--HA! What a joke! The film does feature a couple of beauties. What a pity they didn't show a little more skin. At least that would have been something for the guys to appreciate. Don't bother.",0
"I disliked this movie for numerous reasons. Within the first ten minutes of the film, I grew extremely disappointed and came to the conclusion that if this movie was going to salvage itself, for me at least, that it was going to have to pull itself out of the enormous hole it had dug. Unfortunately, that did not occur. The two draws of the movie for me were to see Jane Fonda and Felicity Huffman. I don't know enough about Lindsey Lohan's work to have been interested in what she would bring to the film. Afterward, I just felt disappointed in and for all three of them even though there were ""moments"" in each of their performances. I imagine that for each of them to find their ""moments"" was a very difficult task given the fact that there was an amazing lack of character development and uninspired dialog. Although the plot is an interesting one, the movie on the whole is so poorly written, directed and edited that anybody's performance as an actor would suffer and be tainted by it. The disrespectful way in which it dealt with sexual abuse and the trite and insulting viewpoint of small-town America, I think, were the two main reasons why this film failed in hitting it's mark. As one reviewer has noted and I would agree, the movie is almost impossible to market given it's finished form. I suspect that, or at least hope that (for the actor's sakes anyway) there are some real gems on the cutting room floor. Sad for us but if that's true then the actors can take solace in that and feel somewhat good about lending their talents and time to such a flop. Oh yeah and another thing...I wished for just once I could go see an American movie which included the sadly disappearing but wonderfully bucolic settings such as the one in this film where the main characters weren't absentmindedly and/or disrespectfully littering the country side with pop cans, smashed CDs and, other such trash!",0
"Late one night on a desolate road, in an empty saloon Martin Sheen spins a yarn for Robert Carradine of Hopalong Cassidy and friends tracking a group of murderous cattle rustlers, who've killed a few men and kidnapped Cassidy's girl.<br /><br />Writer/director Christopher Coppola May have incurred the wrath of William Boyd purists by daring to make a modern low budget film featuring their beloved Hoppy, but I'm glad he did it! No character should be so tied to an an actor that no one else ever be allowed to play him or her again!<br /><br />I thought it was good fun and an interesting updating of the classic programmers of the thirties and forties. Though guilty of some bad acting, this is earnest enough and unpretentious, making it hard for me to dislike.<br /><br />The whole production is a bit odd though, but I really enjoyed the scenes between Sheen and Carridine. The fact that we're watching a story within a story makes the oddness and exaggerations more palatable.",1
"""Tarzan and His Mate"", the second of MGM's Tarzan pictures, picks up a year after the events of ""Tarzan the Ape Man"". Tarzan and Jane have been living happily in the jungle, and Harry Holt (one of the expeditioners in the first film) returns, this time accompanied by the less-than-honorable Martin Arlington, in quest of the ivory from the elephants' graveyard. Naturally, a variety of perilous and exciting adventures take place along the way.<br /><br />The first film romanticized everything--the jungle, adventure, romance itself, wild animals, and even death. The second film still has a great deal of romanticism and a lot of wonderful action sequences, but a more serious tone underlies the action. The characters dare to ask questions like: What if something happened to Tarzan? What would Jane do if she was stranded by herself in the middle of the jungle and she had to fend for herself? While these are probably the questions real people would be asking in this situation, it creates a certain amount of somberness that isn't always as much fun as the throw-caution-to-the-wind attitude of the original.<br /><br />One of the most enjoyable aspects of this film is the growth we see in Tarzan and Jane's relationship. Tarzan still speaks very broken English, but he has clearly learned a few new words from his mate. Additionally, their love for each other has really blossomed, and we feel like they really have spent a year together in the jungle.<br /><br />Most people consider ""Tarzan and His Mate"" superior to the original ""Tarzan the Ape Man"". Personally, I liked the first film just a little bit better. The main reason is that the relationship between the Harry Holt & Martin Arlington team isn't nearly as likable as Holt's relationship with James Parker (Jane's father) from the original. The Mr. Arlington character could have worked as a great movie villain, but he plays the hero for far too much of the movie. The movie can never decide whether we should like him or hate him. (Also, I don't want to give anything away, but in one of the scenes where we should clearly hate him, Jane never finds out about those events, so the ending isn't quite as satisfying as it could have been.) All of these detractors are relatively minor, however, and it's still a great movie.<br /><br />Like the first film, ""Tarzan and His Mate"" has amazing action scenes, wonderful wildlife footage, and one of the screen's all-time greatest romances. If you liked the first film in the series, this is definitely a sequel to see.",1
"This movie is about this wimpy guy who decides to become a spy for a glamorous high tech company named Digicorp. This wimpy guy, Morgan (Jeremy Northam) is unhappy with his miserable suburban life and his demanding wife so he decides to become a spy. He is suppose to go to conventions from other high tech companies and find out all the companies' plans. Instead, Morgan finds himself attracted to a beautiful woman (played by Lucy Liu) and pretty much being double-crossed by these two companies that force him to become a double agent. How will Morgan get himself out of this? Can he trust the beautiful but mysterious Rita Foster (played by Lucy Liu)? And more importantly, can Morgan make it out alive? Wow! What a nifty movie! I was completely sucked in after 15 minutes of watching this movie. It is very suspenseful and you can feel Morgan's fear and confusion as he is doing his best to stay alive. The scene where they put this horrible contraption on Morgan's head to brainwash him is brilliantly creepy and frightening. Morgan slowly goes through a personality transformation that is not so readily apparent until you think about it after the film is finished. From a wimpy guy with bad hair and glasses, he turns into a man actively fighting for his life.<br /><br />The ending, wow, the ending is incredible! The twist is so much fun! It left me gasping and cheering like crazy! Good performances from all around, especially from Jeremy Natham, Lucy Liu and Nigel Bennett.<br /><br />I highly recommend this film!",1
"I haven't seen BSG, I tried to watch it once in the middle of the show but couldn't get into it. However, I saw Caprica Rebirth yesterday I felt a little lost, so I decided to watch the Pilot today and I must say I was pleasantly surprised. I think this is a promising show and the only side effect it had on me is that now I want to watch BSG as well.<br /><br />But what I really liked is that I didn't have to be a hardcore BSG fan to understand what's going on in Caprica. From what I have read in the net, they were trying to reach the female population since BSG reached way more men, and at least in my case it worked.<br /><br />However, I suggest that if you are trying to watch the show do it from the beginning starting with the Pilot.",1
"It might not be the best movie of 2006 but it was a just a movie to excite and to think about.The Sentinel is a good political thriller movie which seems similar to or even borrows some elements from other political thriller movies such as In the Line of Fire and The Manchurian Candidate. The basic plot of this movie is similar to other movies like this: A plot to kill the President of the United States. Michael Douglas stars as Secret Service Agent Pete Garrison who spearheads the operation only to find out later that he has been framed.Kiefer Sutherland co-stars as a sort of rival by the name of David Breckinridge and Eva Longoria as Jill Marin who is a rookie agent going under the guidance of Agent Breckinridge and Academy Award winner Kim Basinger as First Lady Sarah Ballentine. One improvement for this movie could have been more action as it is by some sources considered just as much an Action film as is a Thriller film but a good thing about this movie is instead of just an assassination plot to kill the US President,it also concerns a mole(traitor) in the Secret Service who is leading the President in the wrong direction.",1
"Friz Freleng's 'Rumours' is an excellent Private Snafu cartoon that warns against spreading panic-inducing rumours during wartime. Produced, as were all the Snafu shorts, to be shown to military audiences as entertaining instructional films, 'Rumours' is extremely imaginative and crams tons of ideas into its very brief lifespan. When Snafu starts a rumour about a bombing, it escalates into an eventual rumour that America has lost the war. This is illustrated brilliantly by way of a long, rubbery piece of baloney and several strange, fictional creatures who come back to haunt Snafu with ever more terrible news about his country's military. 'Rumours' is inventive, fast paced and funny, all of which help to overshadow the rather laboured, ""don't badmouth the military"" message. It stands up as one of the best of the Private Snafu shorts.",1
"It's remarkable that for 'Young Mr. Lincoln's' supporting players Ford cast lesser known, other-than-star actors. This not only heightens his film's focus on the central character of Lincoln, but it also affords the audience a refreshing insight into Lincoln as a man of his place and time, a man embroiled, as each one of us inexorably is, in the issues and sentiments of his time and seeking his way to resolving them. It's not so much through Fonda's Lincoln's words and actions but in the faces, the reactions of the supporting players that Ford tells the story of the formation of the young Lincoln's worldview, sense of place in society and polity, and of how the people responded to Mr. Lincoln's words and deeds and placed their trust in this man whom they deemed to have earned their respect and heeding.<br /><br />Give this a try: instead of focusing on Henry Fonda, next time you view 'Young Mr. Lincoln' shift your focus to the supporting characters - you will, I expect, be handsomely rewarded with a more profound appreciation of both Lincoln and Ford. I like to suspect that Ford's storytelling through the supporting characters' reactions to Fonda's Lincoln may have appealed to David Lean when he directed Omar Sharif in 'Doctor Zhivago', in which it's the supporting characters' reactions to Zhivago that actually tell about Zhivago.",1
