text,label
"The reviewer who called this movie a bust has clearly missed the point. It's obvious he hasn't been young or innocent in a very long time, or he might have understood that the tragedy of it was that the well-meaning young characters actually thought they COULD make a difference by putting up posters and holding a rave for peace. If only it was that easy. But the cynics sit and sneer at people who earnestly try their best to make things better, as the situation gets worse and worse every single day. Well, if you're not part of the solution, you're part of the problem.<br /><br />The central theme is that revenge begets more revenge, which begets even more, in an ever-expanding bloodbath. Both sides will tell you tales of atrocities committed by the other side, which they think justify their committing even MORE in retaliation. Where does it end? And apparently he missed the significance of ""the bubble"" referred to in the name, which was that people living in Tel Aviv are strangely cut off from the ugly realities of what is going on all around them, which is partly why they seemed so naive. (He also seemed to think that Ashraf could slip through the checkpoints without a problem, which tells me he wasn't paying attention when Ashraf related the delays and problems he had encountered.) <br /><br />I found it very brave of the director, the screenplay writer, and both star-crossed lovers, to update the Romeo & Juliet story to a modern troubled land, and to make both lovers male. Let's be honest here: Very few people would have a problem if one of them had been a female (young love wins all hearts) -- but when people's uneasiness with their sexuality is added to the fact that, incredibly, these same people would rather have them HATE each other, then the conclusion is inevitable.",1
"""THINGS TO COME"" Movie Review by kWRice<br /><br />Here is another wonder filled science fiction film from a different time and place. It is a film I've only seen in truncated parts, but Art should be taken as a whole. I experienced this film as it was designed, in a darkened theatre, on a silver screen, with whirling reels of film and an audience to share it with. That audience and myself were effected by this film! One woman who lived through WW II was choked up by the remembered ravages of war and replenished by the positive, albeit corny, ending.<br /><br />The things that caught my attention from the beginning were the initial credits. The first thing we see is ""H.G. Wells"" in bold angular block copy much like the ""Superman"" of yore. It is not the film title, but the creator's title, and then before any other humans, such as actors or production, are listed, the director William Cameron Menzies is up there! Who? You've probably seen his work before, ""Around the World in 80 Days,"" ""Pride of the Yankees,"" and ""Gone With the Wind."" He did not direct after this Sci-Fi epic opera he and Mr. Wells created, but his film imagery, sets, and design are very recognizable.<br /><br />That imagery is very effecting. I recognized images from many other films, that have paid homage to this classic. The recent ""Hitchhiker's Guide to the Galaxy"" is obvious, along with Bugs Bunny, ""Fantasia,"" ""Monty Python and the Holy Grail,"" ""Sky Captain & the World of Tomorrow,"" ""Night of the Living Dead"" and more that I know of, but which titles escape me. This is real special effects here, scenes now done with CGI are done with actors, big sets, and detailed models. This film was made in 1936, and it's obvious it meant something to the other auteurs. Wells and Menzies also worked with Bliss, doing the music, and Korda, the producer, to create a masterpiece with message, warning, and sermon.<br /><br />The lines the Shakespearean actors Cedric Hardwicke, Ralph Richardson and Raymond Massey speak, sometimes sound preachy, but I also heard lines I still hear now. ""These toys children have nowadays are nothing like I had when I was child,"" ""It'll help develop their coordination,"" ""What do we need books for, what do we need to read for?"", ""We don't need cars, there's nowhere to go, we have all we need right here,"" ""There will be no war."" But war there is! The naive citizens of ""Everytown"" refuse to see the literal writing on the wall. The never-ending war explodes Christmas eve. The little boy wanting to be a good soldier like his daddy is an image that will likely always stay with me. This is the world of 1936 that wore blinders to Hitler's appeasement. This war does not end. The poison gas of the aerial wars segues into the second act.<br /><br />It is another dark age. No government, no services, and people carried along and cheering the war that no one remembers anything about. Plague, warlords and bullying to get the planes flying for fuel that no longer exists. Loved ones are shot in the street, before they can carry the plague to another. Midway there is a marvelous vignette about the Rolls Royce, that is a much needed respite mid-way. Into this lands a futuristic plane that heralds the future.<br /><br />That future is the third act. The world has rebuilt itself with the help of that ""puny animal, man."" Helicopters fly in this film, before they were even invented. The Plumber's Helper has other uses than the Dalek's or Glenn Miller's. Wide screen plasma screens beguiling the masses, and orators inciting the people to tear it all down. ""Beware the concussion, you have been warned!"", the city father warns the riotous populace. So be warned, this film might hit you like it hit me. There are some cute miscues and miscalculations, but the thought provoking idealism is what is really worth pondering again, and I do want to see this artful film again. Others criticize Mr. Wells vision. It is very easy to work with 20/20 hindsight regarding things, costumes and foley miscues. I believe Mr. Wells' ""Things to Come"" is not about things, but is actually about concepts, social trends, and philosophical ideals. Besides, we are now just beginning the new millennium and are not in the time still to come. This is not cheap cardboard British Science Fiction, but worthwhile Epic Filmed Opera, sans singing, that as a whole concept overcomes some minor dated shortcomings.",1
"WOW! Pretty terrible stuff. The Richard Burton/Elizabeth Taylor roadshow lands in Sardinia and hooks up with arty director Joseph Losey for this remarkably ill-conceived Tennessee Williams fiasco. Taylor plays a rich, dying widow holding fort over her minions on an island where she dictates, very loudly, her memoirs to an incredibly patient secretary. When scoundrel Burton shows up claiming to be a poet and old friend, Taylor realizes her time is up. Ludicrious in the extreme --- it's difficult to determine if Taylor and Burton are acting badly OR if it was Williams' intention to make their characters so unappealing. If that's the case, then the acting is brilliant! Burton mumbles his lines, including the word BOOM several times, while Taylor screeches her's. She's really awful. So is Noel Coward as Taylor's catty confidante, the ""Witch of Capri."" <br /><br />Presumably BOOM is about how fleeting time is and how fast life moves along --- two standard Williams themes, but it's so misdirected by Losey, that had Taylor and Burton not spelled it out for the audience during their mostly inane monologues, any substance the film has would have been completely diluted. <br /><br />BOOM does have stunning photography---the camera would have to have been out of focus to screw up the beauty of Sardinia! The supporting cast features Joanna Shimkus, the great Romolo Valli as Taylor's resourceful doctor and Michael Dunn as her nasty dwarf security guard...both he and his dogs do a number on Burton!",0
"This snarky, homophobic thing was dated in 1976. It seems particularly mean-spirited now, filled with gay stereotypes, and characters that are meant to be laughed at, rather than with. Redd Foxx does his standard schtick, Michael Warren at least tries to bring humanity to a one dimensional character, and Pearl--Pearl what were you thinking--? Pearl Bailey deserves far better.",0
"Remember Ralph Bakshi? The guy that was an animator on Terrytoons, then on Paramount Cartoon Studios, after that, he was a director on Fritz the Cat 1 & 2 and Heavy Traffic? Well, this is Coonskin. And it's actually pretty good. Racist, but good. The movie takes place in Harlem Nights (No, duh, it was a working title.) but with a twist that becomes a lampoon of a Disney movie, Song of the South.<br /><br />It's about Sampson (Barry White) and the Preacherman (Charles Gordone) rush to help their friend, Randy (Philip Michael Thomas) escape from prison, but are stopped by a roadblock and wind up in a shootout with the police. While waiting for them, Randy unwillingly listens to fellow escapee Pappy (Scatman Crothers), as he begins to tell Randy a story about ""three guys, I used to know, just like you and your friends"". Pappy's story is told in animation set against live-action background photos and footage.<br /><br />Brother Rabbit (voice of Thomas), Brother Bear (voice of White), and Preacher Fox (voice of Gordone) decide to pack up and leave their Southern settings after the bank mortgages their home and sells it to a man who turns it into a brothel. Arriving in Harlem, Rabbit, Bear, and Fox find that it isn't all that it's made out to be. They encounter a con man named Simple Savior, a phony revolutionary leader who purports to be the ""cousin"" of Black Jesus, and that he gives his followers ""the strength to kill whites"". In a flashy stage performance in his ""church"", Savior acts out being brutalized by symbols of black oppressionrepresented by images of John Wayne, Elvis Presley and Richard Nixon, before asking his parishioners for ""donations"".<br /><br />Rabbit first goes up against Madigan, a virulently racist and homophobic white police officer and the bag man for the Mafia, who demonstrates his contempt for African Americans in various ways, including a refusal to bathe before an anticipated encounter with them (he believes they're not worth it). When Madigan finds out that Rabbit has been taking his payoffs, he and his cohorts, Ruby and Bobby, are led to a nightclub called ""The Cottontail"".<br /><br />A black stripper distracts him while an LSD sugar cube is dropped into his drink. Madigan, while under the influence of his spiked drink, is then maneuvered into a sexual liaison with a stereotypically effeminate gay man, and then shoved into clothes that women were representative of the racist archetype, adorned in something racist, and finally shoved out the back of the club where he discovers that Ruby and Bobby are dead.<br /><br />Then, while recovering from his delirium of being drugged, shoots his gun around randomly, and is shot to death by the police after shooting one of them.<br /><br />Rabbit, Bear, Fox and the opponent boxer rush out of the boxing arena as it blows up. The live-action story ends with Randy and Pappy escaping while being shot at by various white cops, but managing to make it out alive.<br /><br />This movie was controversial at that time of release, and was re-edited by the director several times under the title, Street Fight, which is obvious, since Street Fight is a 2005 documentary about racism in the streets. In fact, this movie has the same subject as the documentary.<br /><br />That caused Bryanston Pictures, the distributor of this film and the original Tobe Hopper classic, Texas Chainsaw Massacre, to go out of business. Because Paramount wanted to produce and distribute this film, but due to racism, Bryanston took over Bakshi's production.<br /><br />Despite the controversy, it was worth the entertainment. The animation was awesome at that time, the plot makes sense, and it's actually funny too.<br /><br />FINAL VERDICT: 9/10",1
"This shorter movie is the epitome the expected results when the imbecile runs the asylum. It is sad how the futures of these young people were rolled down a craps table when neither Saddam Hussein nor the people of Iraq, God rest the souls of the 350,000 plus that have been killed, had anything to do with terrorism nor al-Quida.<br /><br />Following this movie the astute viewer will need to pick up or download a copy of ""Loose Change."" This movie is available free on the internet, until the Bush cabal locks it down, by googling-up the very title, as indicated in parenthesis.<br /><br />God Save our country. This will not be done by following the Christo-fascists that controlled the Halls of Congress for over 10 years prior to November, 2006!",1
"this was a real guilt pleasure ... i saw the trailer and all the advertising, so i figured 'why not check out this vh1 movie?' and, as they used to say on t.v., 'i can't believe i watched the whole thing!' quinn and harris were believable beatle boys, and, although the accents were sort of over-the-top and difficult to decipher at times, i found the dialogue believable as well. the film touched upon the tenuous relationship of len/mc and showed how, deep down, they were simply two guys who grew up close together and shared a passion for music - coming at it, though, with different sets of issues and personal needs. you find yourself wishing they'd hopped in the cab to snl for an impromptu reunion that would have knocked the world's socks off, but you also gain a greater appreciation for why they didn't",1
"The movie is boring, the characters and scenarios are unrealistic, unbelievable, the action is hilarious. This movie is a big mess. It almost seems like when the action music kicks in, the most impressive stunt is running. Either voice is dubbed over with Mr. McGregor or steven sang too much and it changed his voice. There is way too much dialog in this movie, and extremely bad acting on everyones behalf. The movie is great sleep therapy. The fighting is laughable. The eye shape shift effect on the evil designer drug addict females was decent. The main villain was a joke and his character was poorly developed. The main villain was used to explain the story through interrogation, he would just throw random plots in such as (spoiler) ""CTX (his designer drug)is going to be in the water supply"" which is never addressed in the conclusion or even mentioned again in the movie. This movie is highly recommended to pass.",0
"We've been served - a terrible film.<br /><br />Okay, I'll admit that since I'm white and have had no practical experience in the ""competitive world of step-dancing,"" I might not exactly be an authority on this type of film. On the other hand, I do know a bad motion picture when I see it.<br /><br />And, boy, have I just seen it.<br /><br />Filmed in Low-Budget-Vision and directed by Ian Iqubal Rashid, (""A Touch of Pink""), ""How She Move"" tells the tale of how important it is to follow one's dreams - even if those dreams include bopping around to loud, irritating hip-hop music and speaking dialogue the average person would not understand if he or she had an international translator.<br /><br />I'll try to give a small synopsis of the ""plot."" First of all there are two actors that look like LL Cool J who work in an auto shop in Toronto (the Mecca of racial diversity), but still have time to practice dancing for eight hours a day. <br /><br />There are a few other guys in this ""crew,"" including a token white dude and a guy that looks like Denzel Washington in ""Malcolm X."" There are also two women in the movie - one resembles Serena Williams and the other looks like Geraldine from the old ""Flip Wilson Show."" One of these ladies was kicked out of a private college because her parents spent all of her tuition on a drug-addicted sibling. The other girl, a member of Salt N Pepa, no doubt, is just plain no good.<br /><br />There's another guy who looks like Eddie Murphy's Buckwheat, while still another actor who's a Huggy Bear knock-off. These guys are rival step dancers. Evidently, this activity is very hard-core in the 'hood, and they are all practicing for the big ""Step Monster"" jam in Detroit.<br /><br />Since I was unable to understand 90 percent of the dialogue (perhaps some subtitles would have been useful, as in a Bergman film or that one music video by Snow), it's hard to explain what happens, other than there's a lot of arguing, the Serena Williams girl (who never smiles, by the way) becomes a freelance stepper (moving from group to group), there's some step-dancing and a lot of irritating hip-hop music.<br /><br />It's a typical rags-to-riches story; sort of like ""Rocky"" with a really bad soundtrack, ""Rudy"" with annoying rap music in the background, ""Cry Freedom"" without the laughs. <br /><br />But why does a film - which could have made a big impact on black audiences - have to contain drug addiction, bad parents and a title that sounds like a first-grader saying the phrase, ""How she moves""?<br /><br />I was ""moved"" by this movie, however. Moved to leave the theater as quickly as possible.",0
"This movie is a mess, but at least it's not pretentious. The box art for the video markets it as a ""fun throwback"" to 1950s giant bug movies. In reality, it's a transparent bargain basement ripoff of ""Aliens"".<br /><br />The producers clearly wanted to make an ""ALIEN"" picture, but they mustn't have had much money. In fact, it doesn't look like they had ANY money, really. I hope everyone got paid who worked on this thing.<br /><br />The basic plot is retained--group of people isolated with murderous insectoid creature--and an earthbound location is inserted for budgetary reasons, I presume. Instead of setting the film in space, where no one can hear you scream, they set the film in a hospital, where everyone can see your budget laid bare. The amusing thing about ""Blue Monkey"" (and there is only one thing amusing about it) is, the filmmakers didn't abandon the ""ALIEN"" aesthetics. Even though we're in a hospital, we still have an improbably cavernous annex where science fiction experiments are being conducted, in this case the venerable ""growth hormone"" plot device. The annex also doubles as a boiler room (or something), so we can have an explanation for the monster seeking out the warmth. The boiler room is so large that it is laced with multi-leveled steel catwalks, perfect for allowing slime to drip down between the slats.<br /><br />The idea is that a man working in a greenhouse is attacked by a drooping flower from a rare imported plant that grows in an exotic location. He touches it and says ""Ow"", so we know he's been hurt. The cut on his finger causes him to lapse into unconsciousness in a matter of minutes, and at the hospital he gives birth to a white worm through his mouth (I guess in an ""ALIEN"" picture this would be called the ""mouthburster""?). The worm is isolated, but some naughty little kids (leukemia patients) sneak up on it and ""accidentally"" give it some experimental growth hormone. You know everyone's in trouble when some fornicating hospital staff workers are attacked by a camera on a crane, and pretty soon a maintenance man finds some obligatory cocoons, right before he's grabbed by a pair of semi-convincing insectoid arms. The rest of the movie is dominated by the semi-offscreen monster, semi-obscured by the semi-darkness.<br /><br />Which brings us back to ""ALIEN"". How, you ask, can a movie set in a hospital incorporate all those flashing strobe lights that are always in the ""ALIEN"" movies? No problem...a power outage (or something) causes the electrical system to go awry, which apparently causes strobe lights to blossom in every room of the hospital and flicker constantly throughout the movie. This doubles as a convenient cloak for the less-than-special effects (although the bugs are pretty neat looking, they don't move too well, and the baby bug looks charmingly like a Cootie toy).<br /><br />OK, so what ""ALIEN"" bases haven't we covered...OH, water dripping down the walls! Check...we'll divide the massive hospital into two parts, then send some of the characters through the damp, drippy basement to get to the other side. Problem solved, we now have the opportunity for numerous ""foreboding tunnel"" shots. And don't forget the fog...well, you never really need an excuse for this in horror movies, do you? OK, maybe inside of a hospital you do, so we'll create smoke by having lots of things spark & burn.<br /><br />I haven't said anything about the negligible acting, not that the actors are given any kind of script to follow. I take it ""Blue Monkey"" was supposed to be lighthearted and fun, and if so then it is a nice try, but the pieces don't come together and the movie ends up being a real drag. See a film called ""Return of the Aliens: The Deadly Spawn"" if you want to see a film of this type that gets it right, with even less money and even more marginal acting talent. This one falls flat on its ALIEN.",0
"This movie deals with one of the most feared geriatric diseases among the aging today. As one who has encountered a number of families who are facing the potential of Alzheimer's or who are in the formative stages, I would suggest that every health care giver recommend this movie to any family facing the trauma of this disease. The movie is designed primarily to speak to the family of the patient and reaches into the very heart of the struggle. Casting is excellent and the dramatic portrayal is outstanding with a very commanding plot line.",1
There are plenty of reviews on this page that will explain this movie's details far more eloquently than I could; but I would like to offer a simple review for those who occasionally go to the movies for more than entertainment. Raising Victor Vargas is so true you will believe it. This flick gets inside your head.,1
"Now, I won't deny that when I purchased this off eBay, I had high expectations. This was an incredible out-of-print work from the master of comedy that I so enjoy. However, I was soon to be disappointed. Apologies to those who enjoyed it, but I just found the Compleat Al to be very difficult to watch. I got a few smiles, sure, but the majority of the funny came from the music videos (which I've got on DVD) and the rest was basically filler. You could tell that this was not Al's greatest video achievement (that honor goes to UHF). Honestly, I doubt if this will ever make the jump to DVD, so if you're an ultra-hardcore Al fan and just HAVE to own everything, buy the tape off eBay. Just don't pay too much for it.",0
"Airwolf The Movie, A variation on the original 2 part pilot, Yet the movie although shorter, does contain extra footage Unseen in the 2 hour pilot The pilot is much more of a pilot than the movie Where as a pilot movie is normally the same (2 parter combined) But the movie is actually a different edit with extras here and cuts there.<br /><br />Worth a look, even if you have the season 1 DVD set, I'd still pick up a copy of the ""movie"" It's still in some shops like virgin, Woolworths and the likes of mixed media stores, although it generally needs ordering, But it saves needing to buy online (as many of us still don't do or trust online shopping) but if you look around airwolfs in stores<br /><br />Airwolf was truly 1 of the 80's most under rated shows.<br /><br />A full size Airwolf is currently being re-built for a Helicopter Museum :) Info and work in progress pictures are over at http://Airwolf.org Also with Airwolf Mods for Flashpoint and Flight Sim Games It seams she's finally here to stay :)",1
"I was deeply moved by this movie in many respects. First of all, I just want to say that Clara Lago was the most precious little thing! Such a pretty little girl. Her acting was superb as well. True to life and very human. Though I don't like the part where she had to smoke; I hope it was only a fake prop. Either way, she was absolutely wonderful and the story was so moving. I found myself immersed in the story and her character.<br /><br />It's quite interesting how I came to discover this movie actually. I was walking in blockbuster and I just happened to notice her pretty smile on the cover as I was walking by. Luckily I glanced in the downward direction that this movie was in! I thought to myself, 'Awe, look at her!' So I picked it up and saw that this movie was described as such wonderful things as ""A Little Gem."" I read the plot on the back and then thought that, well, maybe I'd look it up on IMDb first and then come back and rent it at a later time. I'm glad I didn't, because I certainly would have been missing out. After searching for a movie with my friend, I knew that I would end up regretting not renting this film, so I went back to the spot in which I originally found it and snapped it up.<br /><br />It had been on my dresser for a week, since school started for me this week and I really hadn't any time to watch it, but tonight was the perfect opportunity. I popped it in and was glued to the beautiful cinematography, delightful score and moving plot from beginning to end. I was so captivated and must say, some parts nearly moved me to tears.<br /><br />I would also like to make a special mention for the young boy in this film, Juan Jose Ballesta. He was remarkable. Also the actor who played Carol's father, who's name is unfortunately not listed on the site. His voice was just so loving and gentle that I could really sense his love for Carol. Even though his appearance is not prominent, I really felt his character's presence.<br /><br />This is truly a wonderful movie. If you are a person who is moved by light, but emotional films, then this is definitely one for you.",1
"Robert Wuhl is teaching a class of film students at New York University in Manhattan, New York.<br /><br />He covers fallacies of history and truths that are no longer generally known. I would like to see much more of this show. It is very entertaining. Mr. Wuhl uses examples and ""show and tell"" to get his points across. He explained that the person who actually rode the Midnight Ride of Paul Revere was not Paul Revere! Henry Wadsworth Longfellow used Revere's name because it sounded better.<br /><br />I've watched Robert Wuhl for many years, from the time he was doing stand-up comedy and all the way through ""Arli$$"" on HBO. He's a good actor and a good stand-up comedian, but he's an excellent teacher! I highly recommend that you watch an episode of this show. It is well worth your time.",1
"Let me being by saying the I followed watching this video by watching Saw and after Bleed, Saw looked like the all time greatest horror flick ever even though I thought it was only fairly good. Bleed is pretty bad. The best part is seeing the female cast nude. The gore is very fake looking and over-done. It has its funny parts but its extremely predictable and I didn't want to stay to see the horrible ending. If I could, I would ban these actors and actresses, the only reason being is that Debbie Rochon (Maddy) has been in over a hundred other videos and I've also seen two other members of the cast in equally or worse motion pictures. They should not allowed to continue this madness.",0
"MY LEFT FOOT, in my opinion, is a great biopic about one of the world's most talented authors and painters. The performances were smashing, the soundtrack was great, and the casting was perfect. I thought that Christy (Daniel Day-Lewis) was a very talented man, although I couldn't understand what he was saying most of the time. In addition, when he threw a tantrum, I got a little scared. Also, it's just so sad that he suffered from cerebral palsy. In conclusion, if you are a die-hard fan of Daniel Day-Lewis or like biopics, I highly recommend this great biopic about one of the world's most talented authors and painters. You're in for a real treat and a good time, so don't miss this one.",1
"Unfortunately, the director Amos Guttman died from Aids-related illnesses the year after making this film, so we don't know how many more gay-related films we might have had from him. I found this used DVD, from Cinevista, on Amazon, but it looks like none of his other works are still available. Hessed Mufla (Amazing Grace) contains full frontal male nudity, at least in magazines, which turn into a wishful dream sequence. and some drug use. This is the story of two families getting by, or trying to, but the mothers, the daughters, and the gay sons all have their own problems to figure out. Jonathan (played by Gal Hoyberger) meets up with the next door neighbor Thomas, who has his own problems, of course. Either the translations are a little weak, or maybe Guttman kept the conversation sparse on purpose, for a little mystery. Watching this, I get the feeling we're not getting the whole story, but that's OK. Throw in a cute gay roommate ex-lover Miki (Aki Avni, who went on to do many projects, mostly Isreali TV) Lots of smoking. Lots of worrying by the mothers. A great blues song ""All Night Long Blues"" done by an unknown female artist; if she is listed in the credits,sadly it was not translated to English. Nice to see mothers and siblings treating gay relationships with respect, like any other relationship. But then, USA always has been years behind other countries in this way. A good way to spend 98 minutes... I wanted to see even more of it. Won awards at several film festivals, acc to IMDb and the film jacket.",1
"Well, maybe the PC version of this game was impressive. Maybe. I just finished playing the PS2 version and it's pretty much a complete mess.<br /><br />There are a couple elements that are okay or promising. I'll mention those first because it will be over quickly. First, the idea of a historical GTA-like game is a great one. The game Gun was a historical GTA-like game and unlike Mafia, Gun was excellent. I'd love to see a game set during Mafia's era done right. Next, the storyline is well written. The story makes sense, it has dramatic arcs, it uses an unusual device (with much of the game being a backstory) and it's interesting. Finally, some of the graphics--especially those used during cutscenes--are impressive. Mafia's designers seemed to focus on getting the graphics right in the places where GTA skimped on that effort, especially the characters. Unfortunately in many other areas, the graphics kinda stink, and I'd much rather have excellent gameplay than impressive-looking characters.<br /><br />The gameplay is what sinks this title so low. First off, the controls and camera absolutely suck. That has to be the first focus of any game developers. You can't release a game where the controls and/or camera suck. Number one, there's no reason that the player's character, Tom, can't have his full range of motion controlled by the left analog stick. Unless it's absolutely necessary, and it hardly ever is, I hate the set-up where the left stick moves the character in a ""strafing"" way and the character can only turn using the right analog stick. Here, it's not only unnecessary, it makes most of the simplest actions a challenge. For example, Tom has to climb on a couple missions. But the game is designed so poorly that you have to frustratingly keep manipulating both the right analog stick and the camera, and then press L1 every time you need to climb, or Tom will descend instead.<br /><br />Next, I've never seen a worse fighting system. The first problem is that you can't auto-aim or lock on to any targets. At one early point, the game seems to tell you that you can use L2 or R2 to lock on to targets, but that never worked. So to focus on any enemy, you have to struggle with the stupid right analog stick and try to keep adjusting both the character's orientation and the camera, which tends to drift to the wrong angle or make Tom disappear all the time. By that time, you're probably getting pummeled or shot to death.<br /><br />Next, if you're touching or almost touching an enemy--and that's certainly going to be the case for hand to hand combat or when using melee weapons, the fighting system--which primarily consists of tapping or holding R1, is completely useless. Enemies can pummel you almost in a bear hug, but you just can't move unless you back off. So close fighting tends to consist of you yanking on the left analog stick, yelling at the character to move away, which it won't do 50% of the time, then tapping R1 as much as you can before the enemy gets too close again and makes R1 useless. And if the enemy changes their angle to you in the meantime, you're also going to struggle with the right analog stick to get your character oriented in the right way and to get the camera in position so you can see anything. By that time, you're probably getting pummeled or shot again, and your only option will be to try to move the character away again. My fights often consisted of making Tom run circles around an area like a comedy film, hoping that I could gain enough time to struggle with the analog stick and get a couple shots in before being at the AI's mercy again. So much for realistic fighting.<br /><br />And the same problems and more exist when trying to fight with guns. If you're touching someone, half the time the controller just won't allow you to fire off a shot, yet they can still riddle you full of holes. Additionally, there's no auto-aim, and the aiming system is ridiculously sensitive, even with the sensitivity set to zero under Options. Gunfights tend to consist of you hopelessly trying to aim or move away while the enemy puts shot after shot into you. Luckily or not, damage seems to be recorded almost randomly. It can take one to ten shots or more to incapacitate any character, and there's no rhyme or reason to it. You can put five shots into an enemy's head and near point blank range and they'll still return fire and hurt you. Yet, the game designers seemed to care enough about realism than they built a recoil into your aiming system, so after shots with powerful enough guns, your aim will float off target, and you'll have to fight with it again.<br /><br />As for the celebrated graphics, except for the characters and textures that you're close to, they're actually pretty disappointing. The distance always seems mostly empty, and there are often expanses of flat colors and textures nearby when you're driving. The city wasn't very well designed. It's not varied enough, and there aren't many interesting things to see or do. The cars seem slow and they're difficult to control. They also all drive about the same. Some have mentioned the music, but that was also pretty nondescript. A much better job could have been done on that end. Also, as many others have mentioned, the load times are ridiculous and constant. They tend to be over a minute long, and they occur between and in the middle of everything--even races.<br /><br />Overall, the Mafia port to PS2, at least, seems to have been very rushed. The game feels and plays like an incomplete hack job.",0
"I saw this film at the Adelaide Film Festival '07 and was thoroughly intrigued for all 106 minutes. I like documentaries, but often find them dragging with about 25 minutes to go. Forbidden Lie$ powered on though, never losing my interest.<br /><br />The film's subject is Norma Khoury, a Jordanian woman who found fame and fortune in 2001 with the publication of her book Forbidden Love, a biographical story of sorts concerning a Muslim friend of hers who was murdered by her family for having a relationship with a Christian man. A few years later though, a few journalists started poking holes in the story, leading the public to believe it was fraud. The film covers this quickly but thoroughly in the beginning, and from there we spend most of our time in the company of Norma as she tries to convince us that her novel is more than fiction.<br /><br />Director Anna Broinowski has found a truly fascinating woman to study, and she conducts endless interviews with Khoury as she seeks the truth. As always in life, the truth is not so easy to find. Norma fears for her life, worried about violent backlash over the unsavoury portrait her novel paints of Jordanian Muslims. She refuses to return to Jordan and show us the facts. Broinowski is not deterred however, and slowly puts the pieces together in front of us.<br /><br />The result is an incredible look inside the mind of a con artist. Naturally, what we find there makes little sense and is extremely difficult to follow, and ultimately we don't know whether to believe Norma or not. She's either a rather unfairly put-upon woman trying to survive, or a fantastic spinster. The web of lies, truths and half-truths she turns through the film is brilliant.<br /><br />The film uses much interview footage, as well as dramatisations to tell it's story, and Broinowski uses these dramatisations to show us why people like Norma are able to exist: we want to be conned. We go to the cinema every day and allow ourselves to believe what's happening on the screen is real. That might just be me reading into things a bit too much, it didn't come up in the Q&A with Brionowski after the film, but that's what I took away from it.<br /><br />This is a great Australian film, and must receive an international release, and a swag of awards if you ask me. Certainly the best film I saw at AFF07.<br /><br />Go see it, if you get the chance.",1
"Having the opportunity to watch some of the filming in the Slavic Village-Broadway area I couldn't wait to see it's final copy.<br /><br />Viewing this film at the Cleveland Premier last Friday, I haven't laughed out loud at a comedy in a long time! It is great slapstick. The Russo Brothers did a fine job directing. The entire cast performs their best comedic acting... No slow or dry segments... George Clooney is one of my favorite actors and he's great as the crippled safe breaker in this flick. I was most imprest by William H. Macy as crook ""Riley"" and Michael Jeter's as ""Toto"" they keep you in ""stitches"". I believe they have the funniest roles in the entire movie.",1
"For what it is, ""Raising Victor Vargas"" is about as close to perfection as a film can get. Either sheer genius from a fledgling auteur or just one of those lucky mixes where everything clicked (probably some of each), this simple little slice-of-urban-life ethnic first love flick fleshes out its young characters with such depth you can almost read their minds. The film begins with a strong flavor of ""street"" but works its way into a Latino family affair and then focuses on a story which speaks volumes about the uncertainty of youth and the profoundly natural desire to love another. In my experience, never has so much been done with so little (cast of tyros, novice director, etc.). Praised by the critics but not for everyone, ""Raising Victor Vargas"" is recommended for indie lovers and realists into simple tales rich in humanness. (A)",1
"If you came into the film with expectations, throw them away now, because no amount of hype will do this film justice.<br /><br />To categorize this film into a single genre would be criminal. It's a spy thriller, has elements of noir, bits and pieces of action, science fiction, and cyberpunk all tied together with a brilliant narrative, mind-bending plot twists, and gorgeous cinematography.<br /><br />A lot of the comments here have centered around it being derivative, both in good and bad ways, of other movies. But as they say, every story cribs from Shakespeare, so once you can get past that, you're in for a hell of a ride.<br /><br />You will need to suspend your disbelief at some points, and while the set never becomes unbelievable, there are portions (read: the elevator) which suffer from a low budget and somewhat cheesy visuals. Don't misconstrue that to mean it's on the same level as cheesy Sci-Fi channel movies, though, because this is on a much higher level.<br /><br />If you're looking for action, you should turn away. This is pure psychology. But if you're willing to sit down and devote a good 90 minutes of your life to a novel cinematic experience, by all means, DO IT NOW! Watch this movie now before it becomes cool to have seen it!",1
